Average npc score: 16.739212036132812
Agent
Epoch	Score	Loss
269769	51	9.216232299804688
269770	43	8.437166213989258
269771	17	9.081954956054688
269772	59	7.259035587310791
269773	55	14.852420806884766
269774	42	10.72148609161377
269775	45	10.350820541381836
269776	48	8.17822265625
269777	29	8.69430923461914
269778	38	9.600297927856445
269779	47	9.167550086975098
269780	28	9.864845275878906
269781	29	12.660741806030273
269782	33	8.439115524291992
269783	57	9.032999038696289
269784	57	11.366427421569824
269785	52	9.971834182739258
269786	40	9.09990119934082
269787	56	11.088130950927734
269788	28	10.533062934875488
269789	33	9.309558868408203
269790	38	9.962652206420898
269791	23	11.521310806274414
269792	25	10.50836181640625
269793	47	9.999137878417969
269794	39	13.825228691101074
269795	27	12.039650917053223
269796	37	11.999421119689941
269797	40	11.061197280883789
269798	51	8.716866493225098
269799	53	8.853763580322266
269800	32	10.027859687805176
269801	35	9.771524429321289
269802	42	11.270776748657227
269803	36	10.834393501281738
269804	77	13.016834259033203
269805	28	10.335622787475586
269806	48	13.780956268310547
269807	39	8.319626808166504
269808	43	11.957879066467285
269809	55	7.829187393188477
269810	43	8.62755012512207
269811	39	11.162693977355957
269812	28	8.611602783203125
269813	41	8.308680534362793
269814	24	16.441810607910156
269815	33	10.054628372192383
269816	55	10.05844497680664
269817	50	13.958905220031738
269818	41	10.014862060546875
269819	43	11.18980598449707
269820	60	9.621651649475098
269821	53	12.771537780761719
269822	43	9.368513107299805
269823	28	9.162561416625977
269824	48	18.425962448120117
269825	45	9.264877319335938
269826	35	10.013160705566406
269827	48	10.217567443847656
269828	28	9.06376838684082
269829	40	7.94221830368042
269830	27	11.185458183288574
269831	50	9.641915321350098
269832	73	8.30490493774414
269833	32	9.444245338439941
269834	41	9.215738296508789
269835	33	10.659326553344727
269836	49	11.59969711303711
269837	33	10.888261795043945
269838	26	10.852869033813477
269839	41	11.797247886657715
269840	29	9.007747650146484
269841	32	9.76054573059082
269842	30	9.690986633300781
269843	46	13.139249801635742
269844	43	8.969217300415039
269845	58	10.392048835754395
269846	24	8.524471282958984
269847	51	8.148277282714844
269848	33	8.313014030456543
269849	35	9.89268684387207
269850	45	9.888261795043945
269851	49	10.445895195007324
269852	61	11.38696002960205
269853	37	7.486214637756348
269854	45	11.218666076660156
269855	21	9.270792961120605
269856	39	10.548995971679688
269857	48	9.001383781433105
269858	46	10.789533615112305
269859	53	11.237471580505371
269860	44	10.235719680786133
269861	30	10.218666076660156
269862	44	11.628836631774902
269863	65	10.834359169006348
269864	55	9.586372375488281
269865	43	10.629353523254395
269866	51	10.168801307678223
269867	36	11.797261238098145
269868	39	9.993518829345703
269869	36	11.634021759033203
269870	44	11.331645011901855
269871	32	13.808162689208984
269872	33	8.04391860961914
269873	33	11.906294822692871
269874	46	10.913588523864746
269875	39	10.753809928894043
269876	47	7.916505813598633
269877	46	8.906221389770508
269878	53	6.657193660736084
269879	43	10.599103927612305
269880	42	8.978658676147461
269881	34	11.904397964477539
269882	39	11.020859718322754
269883	52	8.376028060913086
269884	35	13.280669212341309
269885	41	9.60828685760498
269886	30	12.913704872131348
269887	35	9.340319633483887
269888	43	8.351667404174805
269889	63	12.277904510498047
269890	38	8.635849952697754
269891	43	11.874387741088867
269892	30	9.321643829345703
269893	37	11.87027359008789
269894	45	8.062135696411133
269895	38	10.428747177124023
269896	59	9.313100814819336
269897	49	9.878425598144531
269898	33	8.077668190002441
269899	50	9.71640396118164
269900	36	13.007868766784668
269901	46	8.40530776977539
269902	27	13.004312515258789
269903	21	10.361701965332031
269904	48	10.494282722473145
269905	30	8.642415046691895
269906	45	10.673690795898438
269907	27	9.081242561340332
269908	40	11.127693176269531
269909	21	9.693653106689453
269910	25	8.14969539642334
269911	35	11.384886741638184
269912	39	9.09980297088623
269913	48	8.229833602905273
269914	32	9.708714485168457
269915	38	10.362298011779785
269916	52	7.579951763153076
269917	51	12.654223442077637
269918	46	8.783289909362793
269919	51	9.767480850219727
269920	43	9.005884170532227
269921	35	10.008036613464355
269922	59	8.254478454589844
269923	29	8.72342586517334
269924	28	10.244516372680664
269925	49	8.921677589416504
269926	36	7.74334716796875
269927	43	10.551370620727539
269928	30	10.820528030395508
269929	28	8.29196548461914
269930	43	9.746692657470703
269931	38	9.86076831817627
269932	53	9.806282043457031
269933	57	6.674127101898193
269934	17	8.078858375549316
269935	33	10.527945518493652
269936	33	12.043539047241211
269937	19	7.817384719848633
269938	28	9.09749984741211
269939	33	8.923900604248047
269940	30	9.079471588134766
269941	54	9.515271186828613
269942	40	10.567246437072754
269943	47	7.110726833343506
269944	26	9.936603546142578
269945	50	11.916234970092773
269946	28	7.94920015335083
269947	54	7.103705883026123
269948	38	14.314523696899414
269949	57	11.670392990112305
269950	65	12.304203033447266
269951	42	8.931297302246094
269952	47	8.158974647521973
269953	37	13.203041076660156
269954	28	11.754730224609375
269955	29	11.440032958984375
269956	39	10.908084869384766
269957	47	8.745084762573242
269958	29	8.769084930419922
269959	35	8.021145820617676
269960	31	9.991003036499023
269961	44	10.086594581604004
269962	51	11.936458587646484
269963	35	9.96391487121582
269964	37	9.09211254119873
269965	38	15.463356018066406
269966	62	11.510543823242188
269967	34	10.280220031738281
269968	25	10.70759105682373
269969	21	11.27043342590332
269970	34	12.2526216506958
269971	35	8.623310089111328
269972	34	8.111658096313477
269973	34	11.314559936523438
269974	35	7.309442520141602
269975	63	11.287897109985352
269976	70	6.944175720214844
269977	64	12.522031784057617
269978	31	9.11799430847168
269979	63	6.847243309020996
269980	41	9.183444023132324
269981	39	8.760505676269531
269982	33	11.239143371582031
269983	31	9.391639709472656
269984	30	12.145776748657227
269985	25	8.522306442260742
269986	42	8.37290096282959
269987	25	10.10733413696289
269988	33	11.622244834899902
269989	48	12.214580535888672
269990	38	9.748550415039062
269991	35	8.70516300201416
269992	39	7.611723899841309
269993	39	7.639998435974121
269994	57	9.039915084838867
269995	49	8.676360130310059
269996	41	8.002367973327637
269997	59	11.049799919128418
269998	25	11.95159912109375
269999	48	7.7512288093566895
270000	27	7.834936141967773
270001	28	12.493355751037598
270002	49	13.07459831237793
270003	31	8.346532821655273
270004	42	8.422125816345215
270005	38	9.410148620605469
270006	45	10.883703231811523
270007	47	9.895434379577637
270008	20	7.50136661529541
270009	30	9.202801704406738
270010	28	9.122051239013672
270011	47	8.944378852844238
270012	53	10.349224090576172
270013	40	8.948878288269043
270014	49	7.882918357849121
270015	52	13.323987007141113
270016	41	8.987698554992676
270017	58	10.94212818145752
270018	33	10.48271656036377
270019	35	13.736715316772461
270020	39	12.498400688171387
270021	27	8.942368507385254
270022	51	10.143424987792969
270023	31	12.93441390991211
270024	52	10.738539695739746
270025	37	7.974964618682861
270026	37	11.111824035644531
270027	61	8.691389083862305
270028	32	6.895276069641113
270029	41	12.796518325805664
270030	41	8.297453880310059
270031	50	12.286903381347656
270032	25	9.096235275268555
270033	47	10.091064453125
270034	47	9.399781227111816
270035	63	10.398148536682129
270036	29	13.997506141662598
270037	37	10.757019996643066
270038	57	8.827787399291992
270039	40	7.692030906677246
270040	36	7.6997880935668945
270041	35	9.911348342895508
270042	49	7.5281524658203125
270043	34	11.88407039642334
270044	26	9.571805953979492
270045	36	11.247967720031738
270046	27	10.843750953674316
270047	54	8.067276954650879
270048	50	12.988271713256836
270049	28	10.335406303405762
270050	66	9.978167533874512
270051	49	9.14741325378418
270052	38	7.762145519256592
270053	40	7.334267616271973
270054	23	11.951301574707031
270055	21	13.434618949890137
270056	37	11.7410249710083
270057	44	8.339351654052734
270058	43	10.49724006652832
270059	55	9.47710132598877
270060	64	10.4761962890625
270061	31	11.036624908447266
270062	28	8.474967002868652
270063	51	10.370802879333496
270064	59	11.985944747924805
270065	24	9.431880950927734
270066	56	8.585323333740234
270067	56	12.104209899902344
270068	31	8.811409950256348
270069	33	8.66473388671875
270070	51	9.74495792388916
270071	32	10.623065948486328
270072	39	7.969665050506592
270073	52	8.600184440612793
270074	45	11.491401672363281
270075	36	9.612590789794922
270076	54	14.674840927124023
270077	20	10.284686088562012
270078	39	12.750898361206055
270079	17	8.39257526397705
270080	50	12.382705688476562
270081	46	8.991311073303223
270082	40	11.645334243774414
270083	35	12.155220031738281
270084	42	9.431312561035156
270085	26	7.805636882781982
270086	45	13.415776252746582
270087	22	9.154495239257812
270088	37	14.339231491088867
270089	24	10.040968894958496
270090	44	11.403569221496582
270091	41	7.249040126800537
270092	39	15.018328666687012
270093	54	10.10957145690918
270094	51	9.460467338562012
270095	38	10.121598243713379
270096	42	7.135262489318848
270097	35	10.291278839111328
270098	37	8.693480491638184
270099	36	7.827988147735596
270100	42	9.807634353637695
270101	57	9.488892555236816
270102	41	10.814444541931152
270103	61	12.224577903747559
270104	35	10.653242111206055
270105	33	10.476365089416504
270106	44	9.771302223205566
270107	32	9.843027114868164
270108	53	8.924835205078125
270109	37	9.30630874633789
270110	34	8.449313163757324
270111	56	11.285934448242188
270112	41	8.953964233398438
270113	46	13.798441886901855
270114	43	12.726569175720215
270115	70	12.290071487426758
270116	18	7.6916093826293945
270117	37	8.557513236999512
270118	38	9.279974937438965
270119	39	9.355228424072266
270120	45	11.027575492858887
270121	25	10.55462646484375
270122	60	7.549894332885742
270123	36	10.539780616760254
270124	28	13.790201187133789
270125	37	12.198357582092285
270126	45	10.647356986999512
270127	47	12.508753776550293
270128	21	9.610525131225586
270129	23	10.327140808105469
270130	27	7.93674373626709
270131	33	12.022916793823242
270132	47	9.354401588439941
270133	35	8.115922927856445
270134	47	13.457308769226074
270135	24	9.20413875579834
270136	66	7.616867542266846
270137	34	11.056958198547363
270138	35	12.575223922729492
270139	38	8.649213790893555
270140	28	8.643209457397461
270141	59	15.590065002441406
270142	49	13.175186157226562
270143	42	12.849289894104004
270144	46	9.30823802947998
270145	40	11.149216651916504
270146	24	11.09669017791748
270147	52	6.901043891906738
270148	49	10.070270538330078
270149	46	9.867860794067383
270150	49	11.414894104003906
270151	42	7.586870193481445
270152	36	11.240774154663086
270153	47	10.441615104675293
270154	48	7.935897350311279
270155	49	13.08256721496582
270156	39	11.97973918914795
270157	40	9.720769882202148
270158	53	7.05486536026001
270159	53	9.956120491027832
270160	37	12.522356033325195
270161	59	7.864017963409424
270162	31	14.061041831970215
270163	22	9.482989311218262
270164	37	10.94800853729248
270165	45	10.992962837219238
270166	22	11.428653717041016
270167	35	14.73151683807373
270168	49	8.962634086608887
270169	27	9.221328735351562
270170	24	8.771263122558594
270171	31	10.519844055175781
270172	27	10.60787296295166
270173	42	11.176056861877441
270174	38	12.539217948913574
270175	22	10.742149353027344
270176	56	9.9892578125
270177	41	12.538786888122559
270178	20	9.708150863647461
270179	61	7.729926586151123
270180	50	8.788150787353516
270181	39	8.241654396057129
270182	33	14.617509841918945
270183	48	10.28040885925293
270184	37	8.883936882019043
270185	50	11.940216064453125
270186	46	11.028626441955566
270187	44	14.710498809814453
270188	43	10.872248649597168
270189	46	8.661004066467285
270190	35	10.491671562194824
270191	37	15.258949279785156
270192	44	12.351865768432617
270193	17	7.813968658447266
270194	44	11.484445571899414
270195	24	7.653701305389404
270196	41	11.700777053833008
270197	53	9.467267036437988
270198	41	8.477298736572266
270199	44	15.151970863342285
270200	33	11.34062385559082
270201	34	13.266952514648438
270202	54	7.734971046447754
270203	27	11.190779685974121
270204	36	8.612141609191895
270205	41	10.699681282043457
270206	32	11.925786972045898
270207	23	9.639760971069336
270208	44	13.69797134399414
270209	47	11.298018455505371
270210	47	8.149354934692383
270211	34	9.913148880004883
270212	46	10.834253311157227
270213	45	12.609291076660156
270214	42	9.890348434448242
270215	45	8.60857105255127
270216	37	9.91690444946289
270217	48	11.154190063476562
270218	25	14.007540702819824
270219	27	10.172102928161621
270220	30	8.507033348083496
270221	30	12.465217590332031
270222	37	8.27279281616211
270223	40	9.122055053710938
270224	55	7.890446186065674
270225	25	8.293509483337402
270226	65	8.810675621032715
270227	30	9.672147750854492
270228	50	9.923267364501953
270229	54	11.554509162902832
270230	48	9.583580017089844
270231	43	7.591256141662598
270232	52	8.128874778747559
270233	46	13.052377700805664
270234	55	13.177168846130371
270235	51	8.790440559387207
270236	32	7.796557903289795
270237	58	8.528465270996094
270238	67	7.68956184387207
270239	45	11.440217018127441
270240	39	6.981037139892578
270241	53	10.497392654418945
270242	55	14.06844711303711
270243	32	12.31071949005127
270244	45	9.951722145080566
270245	47	10.322128295898438
270246	34	14.279023170471191
270247	42	8.601914405822754
270248	66	10.12028694152832
270249	27	9.017777442932129
270250	24	12.171796798706055
270251	37	7.723085403442383
270252	48	9.255147933959961
270253	48	8.970617294311523
270254	29	8.75262451171875
270255	62	9.403955459594727
270256	33	9.728928565979004
270257	37	9.993670463562012
270258	29	9.52940845489502
270259	32	8.488237380981445
270260	55	14.900188446044922
270261	27	11.364312171936035
270262	51	7.722931385040283
270263	51	10.03266716003418
270264	38	11.45937728881836
270265	46	9.092718124389648
270266	33	7.1402997970581055
270267	40	9.974279403686523
270268	29	8.53483772277832
270269	41	10.322650909423828
270270	38	12.611150741577148
270271	56	8.29748249053955
270272	38	9.998039245605469
270273	52	7.917854309082031
270274	45	7.839536190032959
270275	39	12.000679016113281
270276	38	9.55113410949707
270277	45	10.324504852294922
270278	52	10.001459121704102
270279	27	11.418736457824707
270280	28	7.359549522399902
270281	43	11.329018592834473
270282	28	12.912043571472168
270283	26	8.357297897338867
270284	43	12.362252235412598
270285	55	11.318870544433594
270286	26	8.96170711517334
270287	30	8.348023414611816
270288	31	8.571208953857422
270289	35	7.5733537673950195
270290	45	10.152002334594727
270291	27	9.087718963623047
270292	27	8.003732681274414
270293	24	9.695878028869629
270294	41	8.95258617401123
270295	28	12.483502388000488
270296	32	8.417912483215332
270297	24	10.396940231323242
270298	51	9.851890563964844
270299	38	8.245952606201172
270300	39	10.730316162109375
270301	54	9.308985710144043
270302	42	9.606812477111816
270303	55	9.715899467468262
270304	42	7.268928527832031
270305	33	9.570557594299316
270306	44	11.090641021728516
270307	66	11.151491165161133
270308	40	10.103306770324707
270309	38	14.020904541015625
270310	33	7.776125431060791
270311	48	8.620302200317383
270312	51	10.56293773651123
270313	34	9.083203315734863
270314	34	10.968395233154297
270315	16	10.068599700927734
270316	39	12.826186180114746
270317	54	9.913039207458496
270318	46	8.802434921264648
270319	52	10.81863784790039
270320	30	12.553505897521973
270321	34	9.760738372802734
270322	33	8.687434196472168
270323	30	11.96839714050293
270324	46	8.16254997253418
270325	59	10.564081192016602
270326	49	10.026877403259277
270327	36	11.475695610046387
270328	47	10.696723937988281
270329	37	10.252605438232422
270330	62	8.883002281188965
270331	41	10.582733154296875
270332	42	8.251562118530273
270333	31	6.544830322265625
270334	37	10.929038047790527
270335	44	7.215077877044678
270336	53	9.209370613098145
270337	45	8.71615982055664
270338	57	10.381118774414062
270339	66	9.31949520111084
270340	47	10.3744535446167
270341	40	9.139952659606934
270342	28	7.98264217376709
270343	38	13.018631935119629
270344	43	9.22866153717041
270345	35	7.932486534118652
270346	41	14.164701461791992
270347	46	9.333017349243164
270348	55	9.313745498657227
270349	45	9.37330150604248
270350	40	10.05361557006836
270351	42	11.940406799316406
270352	38	8.069250106811523
270353	34	8.703089714050293
270354	53	10.283221244812012
270355	55	12.041008949279785
270356	47	7.6619062423706055
270357	58	10.799580574035645
270358	36	10.45839786529541
270359	28	13.941699981689453
270360	40	7.943033695220947
270361	70	10.7114839553833
270362	35	10.37712574005127
270363	30	7.2564544677734375
270364	49	12.635986328125
270365	52	9.745194435119629
270366	54	12.861152648925781
270367	35	9.459022521972656
270368	43	9.236283302307129
270369	35	10.992071151733398
270370	42	11.269088745117188
270371	38	7.57888650894165
270372	33	9.882091522216797
270373	43	9.694038391113281
270374	46	7.1344895362854
270375	58	8.399492263793945
270376	41	9.880852699279785
270377	29	13.555624961853027
270378	37	11.295894622802734
270379	51	10.788267135620117
270380	40	7.684355735778809
270381	23	7.690107345581055
270382	30	10.088903427124023
270383	53	9.605701446533203
270384	58	9.844752311706543
270385	32	12.959360122680664
270386	36	10.502424240112305
270387	56	8.169254302978516
270388	36	9.271211624145508
270389	41	11.322464942932129
270390	35	11.605316162109375
270391	23	14.606101036071777
270392	20	11.729326248168945
270393	24	9.07870864868164
270394	51	8.505105972290039
270395	53	9.931085586547852
270396	59	11.922163963317871
270397	21	9.572948455810547
270398	43	9.341782569885254
270399	45	10.514577865600586
270400	53	11.357503890991211
270401	45	9.268714904785156
270402	32	14.523073196411133
270403	18	9.979479789733887
270404	50	11.225152969360352
270405	48	12.740533828735352
270406	45	12.887569427490234
270407	27	9.081270217895508
270408	62	11.687175750732422
270409	58	10.295341491699219
270410	36	8.694391250610352
270411	40	10.96938419342041
270412	40	11.709747314453125
270413	31	12.510514259338379
270414	47	9.357465744018555
270415	28	13.221532821655273
270416	38	12.624913215637207
270417	10	11.50859260559082
270418	68	12.587882041931152
270419	39	12.173018455505371
270420	53	10.152689933776855
270421	40	13.853994369506836
270422	40	8.45656681060791
270423	43	9.460622787475586
270424	32	10.098029136657715
270425	33	10.80025577545166
270426	35	9.461098670959473
270427	42	9.49740219116211
270428	35	11.39171314239502
270429	35	9.402444839477539
270430	30	8.915760040283203
270431	36	10.523180961608887
270432	43	12.435726165771484
270433	18	11.157047271728516
270434	32	18.121856689453125
270435	51	9.613194465637207
270436	32	10.915189743041992
270437	46	10.152477264404297
270438	29	9.135005950927734
270439	49	8.842182159423828
270440	40	7.320649147033691
270441	29	11.540690422058105
270442	33	10.585467338562012
270443	44	8.187787055969238
270444	34	8.4917573928833
270445	33	7.975876808166504
270446	24	8.906542778015137
270447	57	12.109374046325684
270448	43	9.100292205810547
270449	21	9.14724349975586
270450	57	12.020379066467285
270451	62	8.336542129516602
270452	36	10.155952453613281
270453	18	8.3223295211792
270454	50	9.152383804321289
270455	35	9.135782241821289
270456	48	9.441203117370605
270457	26	11.195910453796387
270458	42	12.132299423217773
270459	37	9.437126159667969
270460	45	10.045026779174805
270461	38	8.46479606628418
270462	44	13.29605770111084
270463	33	10.81823444366455
270464	42	14.477132797241211
270465	41	11.938264846801758
270466	55	7.8873209953308105
270467	43	9.181977272033691
270468	43	11.249859809875488
270469	33	7.336691379547119
270470	41	14.116350173950195
270471	31	10.9177885055542
270472	28	10.090605735778809
270473	41	9.203088760375977
270474	47	8.189669609069824
270475	60	10.401399612426758
270476	30	9.716386795043945
270477	39	13.31408405303955
270478	51	10.03884220123291
270479	33	8.495322227478027
270480	51	10.695222854614258
270481	46	8.218321800231934
270482	44	7.7661285400390625
270483	36	8.360591888427734
270484	47	11.007466316223145
270485	40	9.440192222595215
270486	58	9.3601655960083
270487	30	11.49494457244873
270488	33	9.57672119140625
270489	49	10.12417221069336
270490	58	11.524521827697754
270491	27	10.789918899536133
270492	38	11.718822479248047
270493	37	10.92922592163086
270494	45	9.000744819641113
270495	37	8.88369369506836
270496	52	9.667314529418945
270497	42	14.34361457824707
270498	25	9.401455879211426
270499	35	9.10171127319336
270500	62	8.647161483764648
270501	30	8.983964920043945
270502	39	9.28810977935791
270503	49	15.286404609680176
270504	49	8.123454093933105
270505	31	9.116534233093262
270506	36	8.63013744354248
270507	30	11.342387199401855
270508	29	9.485556602478027
270509	36	12.424592971801758
270510	62	9.643237113952637
270511	41	9.87192153930664
270512	61	11.621018409729004
270513	44	9.338019371032715
270514	34	12.132827758789062
270515	35	9.42623233795166
270516	37	8.676804542541504
270517	56	11.0329008102417
270518	44	12.810898780822754
270519	30	10.452475547790527
270520	33	8.852452278137207
270521	60	9.585623741149902
270522	25	6.666530132293701
270523	45	8.32479190826416
270524	48	9.64742374420166
270525	47	10.627988815307617
270526	45	10.162992477416992
270527	27	11.782977104187012
270528	27	13.175827026367188
270529	32	13.976336479187012
270530	41	9.94106388092041
270531	52	8.691717147827148
270532	34	11.923826217651367
270533	45	10.655362129211426
270534	36	8.596434593200684
270535	46	9.051342964172363
270536	37	9.62602710723877
270537	48	9.724291801452637
270538	26	8.297892570495605
270539	56	9.880247116088867
270540	28	11.4735107421875
270541	52	8.915265083312988
270542	34	13.140746116638184
270543	44	11.26473617553711
270544	40	8.427600860595703
270545	41	7.575387001037598
270546	44	11.555395126342773
270547	31	9.76762866973877
270548	39	9.040233612060547
270549	31	10.034229278564453
270550	46	9.662219047546387
270551	40	8.350829124450684
270552	17	10.992183685302734
270553	44	10.919425010681152
270554	35	9.755143165588379
270555	45	11.927652359008789
270556	48	7.798190593719482
270557	37	13.13798713684082
270558	39	11.25892448425293
270559	41	9.544604301452637
270560	60	10.350282669067383
270561	58	10.700678825378418
270562	41	8.924901962280273
270563	35	13.049396514892578
270564	64	8.258262634277344
270565	17	12.402374267578125
270566	48	8.178037643432617
270567	48	9.955995559692383
270568	41	11.672724723815918
270569	63	9.241450309753418
270570	22	11.526399612426758
270571	45	10.754532814025879
270572	21	8.908868789672852
270573	78	8.39785385131836
270574	33	7.887933731079102
270575	41	10.573138236999512
270576	42	9.973077774047852
270577	36	10.829708099365234
270578	19	9.27120304107666
270579	31	9.140617370605469
270580	24	13.755759239196777
270581	22	9.183554649353027
270582	47	8.709269523620605
270583	51	8.866900444030762
270584	24	11.774733543395996
270585	21	10.115255355834961
270586	36	8.289313316345215
270587	29	8.47043514251709
270588	36	9.599119186401367
270589	32	9.09405517578125
270590	53	12.607165336608887
270591	45	11.042208671569824
270592	44	13.787419319152832
270593	60	8.951892852783203
270594	49	16.85883331298828
270595	45	10.038382530212402
270596	27	12.051834106445312
270597	46	8.083104133605957
270598	33	7.639074802398682
270599	41	9.000611305236816
270600	37	8.552661895751953
270601	63	9.23694133758545
270602	40	8.69960880279541
270603	39	12.589530944824219
270604	44	8.80708122253418
270605	41	8.317340850830078
270606	50	9.72946548461914
270607	49	11.365107536315918
270608	47	8.166694641113281
270609	33	18.538408279418945
270610	14	10.337238311767578
270611	24	7.948163032531738
270612	45	9.85384750366211
270613	32	9.80992603302002
270614	28	9.944988250732422
270615	33	9.853116989135742
270616	52	10.205927848815918
270617	48	12.053340911865234
270618	34	13.234128952026367
270619	43	9.254629135131836
270620	56	10.469271659851074
270621	45	8.182506561279297
270622	43	9.270882606506348
270623	47	7.961048603057861
270624	35	8.911437034606934
270625	38	8.484671592712402
270626	22	8.112591743469238
270627	64	15.567974090576172
270628	65	6.681807994842529
270629	56	9.50369644165039
270630	44	6.634220600128174
270631	33	7.87036657333374
270632	45	9.353069305419922
270633	43	8.543033599853516
270634	32	9.338565826416016
270635	23	8.13472843170166
270636	22	11.760213851928711
270637	41	13.913864135742188
270638	47	9.541637420654297
270639	37	11.842510223388672
270640	23	7.642594337463379
270641	48	7.2896342277526855
270642	57	9.591127395629883
270643	55	9.862081527709961
270644	45	7.085684776306152
270645	31	14.87117862701416
270646	55	7.784684181213379
270647	30	8.610180854797363
270648	31	9.418038368225098
270649	39	12.577149391174316
270650	38	12.326074600219727
270651	26	9.040502548217773
270652	41	9.010400772094727
270653	37	10.5476655960083
270654	29	8.4506254196167
270655	57	13.932376861572266
270656	37	11.361432075500488
270657	49	8.308895111083984
270658	38	16.575809478759766
270659	25	7.994440078735352
270660	43	11.662351608276367
270661	39	11.370715141296387
270662	22	9.95070743560791
270663	33	10.580259323120117
270664	42	8.778844833374023
270665	43	10.883883476257324
270666	64	8.84642219543457
270667	54	8.689059257507324
270668	40	9.986111640930176
270669	28	11.776164054870605
270670	32	7.3270263671875
270671	30	9.35374641418457
270672	43	8.92231273651123
270673	25	11.1791410446167
270674	54	9.29427719116211
270675	31	9.625249862670898
270676	37	8.953350067138672
270677	48	6.120060443878174
270678	56	11.762359619140625
270679	41	10.30540943145752
270680	23	8.622685432434082
270681	25	8.018341064453125
270682	49	11.734704971313477
270683	47	8.523163795471191
270684	42	8.982369422912598
270685	52	11.456134796142578
270686	44	8.099595069885254
270687	24	9.26846981048584
270688	48	9.444540023803711
270689	27	11.924777030944824
270690	46	10.308834075927734
270691	27	10.824235916137695
270692	29	8.316102027893066
270693	38	9.797471046447754
270694	35	9.263541221618652
270695	53	8.80077075958252
270696	44	10.558589935302734
270697	59	13.715555191040039
270698	27	10.190922737121582
270699	51	10.76223373413086
270700	44	11.21879768371582
270701	36	9.754101753234863
270702	55	12.29019546508789
270703	57	9.327604293823242
270704	57	7.4519476890563965
270705	44	7.590147018432617
270706	36	10.469778060913086
270707	53	10.059362411499023
270708	29	8.708580017089844
270709	61	13.737834930419922
270710	35	9.79440975189209
270711	39	8.918493270874023
270712	51	14.700532913208008
270713	35	9.063241958618164
270714	42	7.853343963623047
270715	24	11.25445556640625
270716	53	10.332623481750488
270717	29	8.936296463012695
270718	43	9.044039726257324
270719	31	7.978614330291748
270720	24	11.257716178894043
270721	30	8.283924102783203
270722	34	9.567968368530273
270723	13	7.791843414306641
270724	39	12.57887077331543
270725	41	11.177621841430664
270726	28	8.532609939575195
270727	59	8.42113971710205
270728	32	15.488819122314453
270729	52	8.699117660522461
270730	35	10.613899230957031
270731	40	8.718841552734375
270732	30	7.571115493774414
270733	54	13.027464866638184
270734	30	9.283225059509277
270735	33	9.657549858093262
270736	37	10.25694751739502
270737	54	12.31412410736084
270738	26	11.049579620361328
270739	45	8.426848411560059
270740	64	9.704692840576172
270741	48	8.649782180786133
270742	39	11.582032203674316
270743	38	8.348418235778809
270744	50	14.003274917602539
270745	26	8.347800254821777
270746	30	9.58901309967041
270747	27	11.87475872039795
270748	66	8.228665351867676
270749	41	13.135200500488281
270750	16	9.000665664672852
270751	42	12.926628112792969
270752	46	11.728548049926758
270753	55	13.309731483459473
270754	54	8.329708099365234
270755	33	8.261136054992676
270756	27	8.8117094039917
270757	37	9.73491096496582
270758	62	8.102363586425781
270759	24	9.576144218444824
270760	45	10.293045997619629
270761	31	7.694903373718262
270762	40	10.420987129211426
270763	40	8.037923812866211
270764	68	15.992161750793457
270765	23	12.096288681030273
270766	49	9.944520950317383
270767	46	9.206298828125
270768	40	10.038301467895508
270769	42	8.467826843261719
270770	41	11.570608139038086
270771	15	8.148900985717773
270772	51	9.862810134887695
270773	50	9.458367347717285
270774	73	10.850480079650879
270775	36	8.867330551147461
270776	60	10.352631568908691
270777	34	10.426231384277344
270778	35	12.944219589233398
270779	44	10.313440322875977
270780	37	6.854479789733887
270781	34	9.841079711914062
270782	48	10.909146308898926
270783	45	10.033321380615234
270784	34	10.805543899536133
270785	56	10.232028007507324
270786	14	8.723609924316406
270787	25	10.688379287719727
270788	37	9.990447998046875
270789	38	10.252058982849121
270790	54	8.403488159179688
270791	42	9.718465805053711
270792	31	11.818438529968262
270793	45	8.675802230834961
270794	37	9.423259735107422
270795	36	13.188888549804688
270796	59	12.504352569580078
270797	40	11.40243911743164
270798	46	9.652949333190918
270799	27	9.642651557922363
270800	29	8.271310806274414
270801	37	10.196998596191406
270802	59	8.387420654296875
270803	43	13.082374572753906
270804	25	8.33456039428711
270805	30	12.16072940826416
270806	40	10.34223747253418
270807	39	9.953911781311035
270808	38	8.618858337402344
270809	54	11.803844451904297
270810	28	13.56177043914795
270811	54	8.648109436035156
270812	36	10.014232635498047
270813	38	11.593806266784668
270814	41	10.84388542175293
270815	33	9.904943466186523
270816	23	9.293973922729492
270817	44	12.983783721923828
270818	38	10.471159934997559
270819	43	8.201133728027344
270820	34	8.897594451904297
270821	40	9.108396530151367
270822	39	12.405996322631836
270823	28	9.337298393249512
270824	36	6.810444355010986
270825	38	8.955101013183594
270826	55	11.382894515991211
270827	50	7.495999336242676
270828	39	11.833497047424316
270829	38	13.825705528259277
270830	37	10.058591842651367
270831	38	12.668272018432617
270832	48	8.1866455078125
270833	35	7.438262939453125
270834	24	6.9284868240356445
270835	27	9.510918617248535
270836	52	11.243175506591797
270837	31	8.133747100830078
270838	47	9.230239868164062
270839	35	8.905805587768555
270840	44	7.071738243103027
270841	27	10.686631202697754
